CustomerID,Recency,Frequency,GrossSpend,ReturnAmount,Monetary,ReturnRate,Cluster,Segment,silhouette,Emoji,Tagline,Action
12944,35,2,604.51,0.0,604.51,0.0,1,Regulars,0.5761265379507132,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12945,287,1,462.95,0.0,462.95,0.0,2,Hibernating,0.5584749334552496,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12947,143,6,1603.99,-196.7,1407.29,0.1226,0,Champions,0.12079501532470178,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12948,15,7,2064.95,-11.25,2053.7,0.0054,0,Champions,0.5149048916250685,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12949,30,8,4167.22,-24.2,4143.02,0.0058,0,Champions,0.575099419950916,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12950,1,3,1843.0,0.0,1843.0,0.0,0,Champions,0.018505994033943138,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12951,8,6,1064.07,-22.0,1042.07,0.0207,0,Champions,0.26766369167380666,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12952,5,4,1387.79,-4.95,1382.84,0.0036,0,Champions,0.11636218922426651,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12953,9,1,329.85,0.0,329.85,0.0,1,Regulars,0.5771944554388749,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12955,0,11,4757.16,-22.9,4734.26,0.0048,0,Champions,0.5792356884077514,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12956,305,1,108.07,0.0,108.07,0.0,2,Hibernating,0.5614981990123828,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12957,9,8,4017.54,-38.5,3979.04,0.0096,0,Champions,0.5773020427311164,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12962,6,2,266.39,0.0,266.39,0.0,1,Regulars,0.5864475594068491,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12963,7,8,1856.63,-15.6,1841.03,0.0084,0,Champions,0.515965184954139,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12965,88,1,769.8100000000001,0.0,769.8100000000001,0.0,1,Regulars,0.4483568024159974,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12966,9,1,160.18,0.0,160.18,0.0,1,Regulars,0.4997332993895006,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12967,357,2,1660.9,-466.15,1194.75,0.2807,3,High-Return Risk,-0.0021533151617276957,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
12968,111,1,135.95,0.0,135.95,0.0,1,Regulars,0.17414120105448777,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12970,6,4,405.47,0.0,405.47,0.0,1,Regulars,0.35524312154454,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12971,3,86,11189.91,-259.65,10930.26,0.0232,0,Champions,0.3587745048007294,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12974,197,1,144.8,0.0,144.8,0.0,2,Hibernating,0.3842488665047979,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12976,211,1,738.6,0.0,738.6,0.0,2,Hibernating,0.30425401660487794,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12977,155,1,39.239999999999995,0.0,39.239999999999995,0.0,2,Hibernating,0.14696062493482184,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12980,157,9,7374.900000000001,-282.84000000000003,7092.06,0.0384,0,Champions,0.3998668058398239,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12981,29,2,372.22,0.0,372.22,0.0,1,Regulars,0.6140469522380375,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12982,242,1,390.54,-13.34,377.2000000000001,0.0342,2,Hibernating,0.48891281567107114,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12984,18,1,97.5,0.0,97.5,0.0,1,Regulars,0.41211554169718106,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12985,0,2,1239.38,-23.76,1215.62,0.0192,1,Regulars,0.3414543633993795,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12987,73,2,558.7,-13.7,545.0,0.0245,1,Regulars,0.5573055227319751,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12988,291,1,505.82,0.0,505.82,0.0,2,Hibernating,0.5501762911586812,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
12989,2,15,6924.110000000001,-69.6,6854.51,0.0101,0,Champions,0.5541608495249154,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12990,30,3,409.5,0.0,409.5,0.0,1,Regulars,0.5107786765391841,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12991,22,2,503.76,0.0,503.76,0.0,1,Regulars,0.5866697962417806,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12993,22,4,414.76,0.0,414.76,0.0,1,Regulars,0.3717028727701014,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12994,3,3,974.42,-72.2,902.22,0.0741,1,Regulars,0.19997092812187564,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12995,84,1,211.32,-10.6,200.72,0.0502,1,Regulars,0.3291226619231855,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
12997,21,4,1226.89,-28.95,1197.94,0.0236,0,Champions,0.036500271851258925,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
12999,195,3,455.88,0.0,455.88,0.0,2,Hibernating,0.16379449179544378,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13000,106,3,534.85,0.0,534.85,0.0,1,Regulars,0.43246129105216397,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13001,3,13,9785.97,-20.9,9765.070000000002,0.0021,0,Champions,0.5393987028227789,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13002,317,1,120.95,0.0,120.95,0.0,2,Hibernating,0.5713961745223508,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13003,105,3,149.05,0.0,149.05,0.0,1,Regulars,0.2752434086942592,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13004,11,18,5655.91,-42.48,5613.43,0.0075,0,Champions,0.5418420971448923,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13005,173,2,513.7,-44.75,468.9500000000001,0.0871,2,Hibernating,0.04573644356983122,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13006,55,1,81.57,0.0,81.57,0.0,1,Regulars,0.31443910385187357,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13008,322,1,229.46999999999997,-51.0,178.46999999999997,0.2223,2,Hibernating,0.23823662735604764,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13011,371,1,50.55,0.0,50.55,0.0,2,Hibernating,0.47339544307122,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13012,8,8,1646.84,-350.22,1296.62,0.2127,0,Champions,0.14796059460763103,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13013,0,13,4810.9400000000005,-23.95,4786.990000000001,0.005,0,Champions,0.5716567148491236,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13014,10,10,3466.2799999999997,-100.85,3365.43,0.0291,0,Champions,0.5790392627550656,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13015,52,5,3339.64,0.0,3339.64,0.0,0,Champions,0.4368680040274333,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13016,72,3,789.89,0.0,789.89,0.0,1,Regulars,0.4030437316385343,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13017,6,1,204.0,0.0,204.0,0.0,1,Regulars,0.5328800836834577,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13018,15,28,7277.7,-4.95,7272.75,0.0007,0,Champions,0.4818854784535226,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13021,3,9,2616.38,-31.98,2584.4,0.0122,0,Champions,0.567724613229257,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13023,63,2,689.9,0.0,689.9,0.0,1,Regulars,0.5599237801148553,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13026,0,5,975.36,-39.21,936.15,0.0402,0,Champions,0.10584906284827862,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13027,113,6,6912.0,0.0,6912.0,0.0,0,Champions,0.41202657695024647,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13028,22,2,661.3199999999999,-1.64,659.68,0.0025,1,Regulars,0.5484332332982429,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13029,30,3,1247.5,0.0,1247.5,0.0,1,Regulars,0.20423885208103026,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13030,10,2,752.4399999999999,0.0,752.4399999999999,0.0,1,Regulars,0.5025501786786138,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13032,51,2,1010.18,-13.66,996.52,0.0135,1,Regulars,0.46633268929423755,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13033,356,1,190.55,0.0,190.55,0.0,2,Hibernating,0.5738454136132001,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13034,54,2,642.77,0.0,642.77,0.0,1,Regulars,0.573616796184801,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13035,73,2,921.88,-35.25,886.63,0.0382,1,Regulars,0.45951153838232,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13037,137,3,881.07,0.0,881.07,0.0,1,Regulars,0.2878779449903615,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13038,79,3,908.46,0.0,908.46,0.0,1,Regulars,0.3580235662744444,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13040,8,2,676.99,0.0,676.99,0.0,1,Regulars,0.520949230174801,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13043,272,1,516.42,-44.849999999999994,471.56999999999994,0.0868,2,Hibernating,0.4086962317323184,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13044,290,1,560.47,0.0,560.47,0.0,2,Hibernating,0.5363597725546017,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
13045,98,1,305.28000000000003,0.0,305.28000000000003,0.0,1,Regulars,0.37465721738693747,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13046,30,2,629.31,0.0,629.31,0.0,1,Regulars,0.5653055254217062,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
13047,31,10,3237.54,-158.44,3079.1,0.0489,0,Champions,0.5465398405936593,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13048,13,4,1819.41,-30.0,1789.41,0.0165,0,Champions,0.2258399483643277,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
13049,63,2,656.6800000000001,0.0,656.6800000000001,0.0,1,Regulars,0.5688274484503446,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
